event_time,Timestamp,UserID,SessionID,EventType,ProductID,Amount,Outcome
0 days 00:33:00.400000,33:00.4,714,1,logout,,,
0 days 00:22:05.100000,22:05.1,714,1,login,,,
0 days 00:28:53.800000,28:53.8,714,1,product_view,prod_6172,,
0 days 00:13:12,13:12.0,714,1,product_view,prod_3766,,
0 days 00:45:09.600000,45:09.6,714,1,click,,,
0 days 00:53:42.400000,53:42.4,714,2,purchase,prod_3410,377.4768865468673,purchase
0 days 00:59:24.100000,59:24.1,714,2,product_view,prod_1365,,
0 days 00:35:43.700000,35:43.7,714,2,add_to_cart,prod_2805,,
0 days 00:29:49.900000,29:49.9,714,2,add_to_cart,prod_6538,,
0 days 00:22:47.100000,22:47.1,714,2,logout,,,
0 days 00:57:33.700000,57:33.7,714,2,add_to_cart,prod_6780,,
0 days 00:00:22.900000,00:22.9,714,2,product_view,prod_6932,,
0 days 00:16:35.200000,16:35.2,714,2,click,,,
0 days 00:28:00.700000,28:00.7,714,3,add_to_cart,prod_4321,,
0 days 00:03:57.800000,03:57.8,714,3,login,,,
0 days 00:29:08.200000,29:08.2,714,3,product_view,prod_7563,,
0 days 00:19:55.700000,19:55.7,714,3,click,,,
0 days 00:03:35.700000,03:35.7,714,3,product_view,prod_7120,,
0 days 00:43:16.400000,43:16.4,714,3,add_to_cart,prod_4946,,
0 days 00:51:33.800000,51:33.8,714,3,add_to_cart,prod_4771,,
0 days 00:30:44,30:44.0,714,3,add_to_cart,prod_5425,,
0 days 00:51:06.100000,51:06.1,714,3,click,,,
0 days 00:13:51.300000,13:51.3,714,3,purchase,prod_8300,338.63889590480863,purchase
0 days 00:45:37.200000,45:37.2,714,4,page_view,,,
0 days 00:28:33.900000,28:33.9,714,4,add_to_cart,prod_3791,,
0 days 00:31:54.100000,31:54.1,714,4,logout,,,
0 days 00:50:47.700000,50:47.7,714,4,page_view,,,
0 days 00:06:15,06:15.0,714,4,click,,,
0 days 00:34:31.300000,34:31.3,714,4,page_view,,,
0 days 00:10:05,10:05.0,714,4,purchase,prod_9583,462.7761607400324,purchase
0 days 00:15:32,15:32.0,714,4,click,,,
0 days 00:20:27.700000,20:27.7,714,5,click,,,
0 days 00:07:30.300000,07:30.3,714,5,product_view,prod_9671,,
0 days 00:38:36.700000,38:36.7,714,5,logout,,,
0 days 00:34:30.200000,34:30.2,714,5,purchase,prod_1300,210.4559006609618,purchase
0 days 00:06:56.100000,06:56.1,714,5,click,,,
0 days 00:00:53.400000,00:53.4,714,6,page_view,,,
0 days 00:49:07,49:07.0,714,6,click,,,
0 days 00:32:08.400000,32:08.4,714,6,purchase,prod_8969,6.9735729543165625,purchase
0 days 00:51:04.200000,51:04.2,714,6,product_view,prod_8326,,
0 days 00:15:25.800000,15:25.8,714,6,click,,,
0 days 00:50:49.500000,50:49.5,714,6,add_to_cart,prod_9853,,
0 days 00:52:51.800000,52:51.8,714,6,login,,,
0 days 00:45:05.900000,45:05.9,714,6,add_to_cart,prod_7367,,
0 days 00:26:11,26:11.0,714,7,add_to_cart,prod_5338,,
0 days 00:56:00.800000,56:00.8,714,7,purchase,prod_7962,334.8393690103088,purchase
0 days 00:28:58.700000,28:58.7,714,7,page_view,,,
0 days 00:10:30.400000,10:30.4,714,7,product_view,prod_5870,,
0 days 00:26:38.200000,26:38.2,714,7,page_view,,,
0 days 00:34:31.200000,34:31.2,714,7,logout,,,
0 days 00:23:55.700000,23:55.7,714,7,logout,,,
0 days 00:53:00.200000,53:00.2,714,7,login,,,
0 days 00:11:33.100000,11:33.1,714,7,purchase,prod_7625,57.69091476102819,purchase
0 days 00:05:18.600000,05:18.6,714,8,logout,,,
0 days 00:10:02.600000,10:02.6,714,8,logout,,,
0 days 00:19:44.600000,19:44.6,714,8,click,,,
0 days 00:43:06.900000,43:06.9,714,8,click,,,
0 days 00:43:31.900000,43:31.9,714,8,click,,,
0 days 00:23:51.300000,23:51.3,714,8,click,,,
0 days 00:33:13.800000,33:13.8,714,8,add_to_cart,prod_6353,,
0 days 00:34:26.800000,34:26.8,714,8,product_view,prod_4395,,
0 days 00:17:55.500000,17:55.5,714,8,page_view,,,
0 days 00:24:17,24:17.0,714,8,product_view,prod_5257,,
0 days 00:33:24.900000,33:24.9,714,9,purchase,prod_7318,478.83101581461455,purchase
0 days 00:15:39.100000,15:39.1,714,9,purchase,prod_3526,424.05907796296,purchase
0 days 00:23:41.200000,23:41.2,714,9,purchase,prod_4366,380.48342684902406,purchase
0 days 00:18:14.800000,18:14.8,714,9,page_view,,,
0 days 00:15:02.600000,15:02.6,714,9,logout,,,
0 days 00:22:07.200000,22:07.2,714,9,click,,,
0 days 00:42:08.700000,42:08.7,714,9,click,,,
0 days 00:44:06.500000,44:06.5,714,10,login,,,
0 days 00:51:23.600000,51:23.6,714,10,login,,,
0 days 00:08:38,08:38.0,714,10,add_to_cart,prod_1479,,
0 days 00:49:00,49:00.0,714,10,add_to_cart,prod_7203,,
0 days 00:58:09.100000,58:09.1,714,10,purchase,prod_1166,317.76522627043465,purchase
0 days 00:37:19.200000,37:19.2,714,10,product_view,prod_3331,,
0 days 00:32:56.600000,32:56.6,714,10,product_view,prod_5397,,
0 days 00:20:14,20:14.0,714,10,add_to_cart,prod_9298,,
0 days 00:04:37.800000,04:37.8,714,10,purchase,prod_1831,423.9293319062304,purchase
0 days 00:03:32.600000,03:32.6,715,1,page_view,,,
0 days 00:43:10.600000,43:10.6,715,1,add_to_cart,prod_7260,,
0 days 00:52:24.400000,52:24.4,715,1,purchase,prod_2881,358.31101372926514,purchase
0 days 00:37:37.500000,37:37.5,715,1,click,,,
0 days 00:52:27.700000,52:27.7,715,1,logout,,,
0 days 00:26:57.500000,26:57.5,715,1,click,,,
0 days 00:52:35.500000,52:35.5,715,1,product_view,prod_9115,,
0 days 00:11:33.400000,11:33.4,715,2,page_view,,,
0 days 00:20:58.300000,20:58.3,715,2,product_view,prod_2009,,
0 days 00:50:23,50:23.0,715,2,click,,,
0 days 00:15:23.500000,15:23.5,715,2,product_view,prod_1031,,
0 days 00:08:46.700000,08:46.7,715,2,click,,,
0 days 00:35:00.100000,35:00.1,715,2,click,,,
0 days 00:29:30.200000,29:30.2,715,2,add_to_cart,prod_3505,,
0 days 00:07:02.700000,07:02.7,715,3,purchase,prod_1223,397.7815111109294,purchase
0 days 00:25:20.200000,25:20.2,715,3,page_view,,,
0 days 00:04:43.500000,04:43.5,715,3,click,,,
0 days 00:14:47.800000,14:47.8,715,3,login,,,
0 days 00:39:10.800000,39:10.8,715,3,page_view,,,
0 days 00:14:41.900000,14:41.9,715,3,logout,,,
0 days 00:15:44.600000,15:44.6,715,3,product_view,prod_4186,,
0 days 00:12:53.800000,12:53.8,715,4,page_view,,,
0 days 00:08:06.800000,08:06.8,715,4,click,,,
0 days 00:27:35.200000,27:35.2,715,4,login,,,
0 days 00:46:58.300000,46:58.3,715,4,product_view,prod_5052,,
0 days 00:20:36.400000,20:36.4,715,4,page_view,,,
0 days 00:10:55.900000,10:55.9,715,4,login,,,
0 days 00:25:53.700000,25:53.7,715,4,purchase,prod_2693,174.49901854978734,purchase
0 days 00:23:17.100000,23:17.1,715,4,add_to_cart,prod_2047,,
0 days 00:40:30.600000,40:30.6,715,4,purchase,prod_6205,95.26524028124108,purchase
0 days 00:25:27.400000,25:27.4,715,4,add_to_cart,prod_5802,,
0 days 00:10:47.200000,10:47.2,715,5,page_view,,,
0 days 00:35:48.300000,35:48.3,715,5,login,,,
0 days 00:56:24.500000,56:24.5,715,5,page_view,,,
0 days 00:36:38.600000,36:38.6,715,5,logout,,,
0 days 00:50:52.200000,50:52.2,715,5,product_view,prod_4676,,
0 days 00:34:31.400000,34:31.4,715,5,purchase,prod_1980,148.79096348609409,purchase
0 days 00:21:10.300000,21:10.3,715,5,logout,,,
0 days 00:22:30.300000,22:30.3,715,5,purchase,prod_7711,382.127716631384,purchase
0 days 00:14:52.200000,14:52.2,715,6,logout,,,
0 days 00:43:41.600000,43:41.6,715,6,product_view,prod_3614,,
0 days 00:47:20.100000,47:20.1,715,6,click,,,
0 days 00:22:27.900000,22:27.9,715,6,product_view,prod_7254,,
0 days 00:02:26.700000,02:26.7,715,6,login,,,
0 days 00:25:46.800000,25:46.8,715,6,click,,,
0 days 00:47:45.600000,47:45.6,715,7,product_view,prod_9073,,
0 days 00:21:46.500000,21:46.5,715,7,logout,,,
0 days 00:34:18.700000,34:18.7,715,7,product_view,prod_8118,,
0 days 00:54:19.300000,54:19.3,715,7,logout,,,
0 days 00:01:07.800000,01:07.8,715,7,page_view,,,
0 days 00:34:52.600000,34:52.6,715,7,product_view,prod_4617,,
0 days 00:04:08.400000,04:08.4,715,7,click,,,
0 days 00:42:57.100000,42:57.1,715,8,product_view,prod_5098,,
0 days 00:12:43.500000,12:43.5,715,8,page_view,,,
0 days 00:43:34.500000,43:34.5,715,8,login,,,
0 days 00:00:19.400000,00:19.4,715,8,logout,,,
0 days 00:58:54.600000,58:54.6,715,8,add_to_cart,prod_2881,,
0 days 00:06:20.600000,06:20.6,715,8,login,,,
0 days 00:58:39.400000,58:39.4,715,8,click,,,
0 days 00:54:46.800000,54:46.8,715,9,login,,,
0 days 00:08:52.700000,08:52.7,715,9,logout,,,
0 days 00:16:07.700000,16:07.7,715,9,add_to_cart,prod_3372,,
0 days 00:13:21.500000,13:21.5,715,9,login,,,
0 days 00:32:06.200000,32:06.2,715,9,logout,,,
0 days 00:10:00.200000,10:00.2,715,9,page_view,,,
0 days 00:10:30.400000,10:30.4,715,9,click,,,
0 days 00:30:24.600000,30:24.6,715,9,add_to_cart,prod_5882,,
0 days 00:52:06.500000,52:06.5,715,9,login,,,
0 days 00:42:56,42:56.0,715,10,product_view,prod_1483,,
0 days 00:11:02.200000,11:02.2,715,10,product_view,prod_6063,,
0 days 00:41:42,41:42.0,715,10,logout,,,
0 days 00:44:23.700000,44:23.7,715,10,page_view,,,
0 days 00:47:18.300000,47:18.3,715,10,logout,,,
0 days 00:31:37,31:37.0,715,10,logout,,,
0 days 00:47:25,47:25.0,715,10,login,,,
0 days 00:06:09.400000,06:09.4,715,10,product_view,prod_7553,,
0 days 00:00:48.800000,00:48.8,716,1,login,,,
0 days 00:15:09.600000,15:09.6,716,1,click,,,
0 days 00:49:20.600000,49:20.6,716,1,purchase,prod_9173,331.8013545239148,purchase
0 days 00:20:31.700000,20:31.7,716,1,purchase,prod_1703,225.13697954146588,purchase
0 days 00:39:21.300000,39:21.3,716,1,login,,,
0 days 00:38:21.800000,38:21.8,716,1,logout,,,
0 days 00:36:41.100000,36:41.1,716,1,product_view,prod_9201,,
0 days 00:00:59.700000,00:59.7,716,1,add_to_cart,prod_3866,,
0 days 00:18:30.600000,18:30.6,716,1,click,,,
0 days 00:00:39.200000,00:39.2,716,1,logout,,,
0 days 00:44:38.100000,44:38.1,716,2,click,,,
0 days 00:21:37.800000,21:37.8,716,2,add_to_cart,prod_7262,,
0 days 00:15:20.300000,15:20.3,716,2,purchase,prod_4222,390.6715663668065,purchase
0 days 00:20:45.100000,20:45.1,716,2,product_view,prod_4202,,
0 days 00:59:57.600000,59:57.6,716,2,product_view,prod_1059,,
0 days 00:23:34.100000,23:34.1,716,3,product_view,prod_7084,,
0 days 00:20:50.700000,20:50.7,716,3,login,,,
0 days 00:27:29.700000,27:29.7,716,3,page_view,,,
0 days 00:17:59.200000,17:59.2,716,3,page_view,,,
0 days 00:22:42.200000,22:42.2,716,3,product_view,prod_9044,,
0 days 00:54:39.300000,54:39.3,716,4,add_to_cart,prod_4308,,
0 days 00:12:56.500000,12:56.5,716,4,product_view,prod_7935,,
0 days 00:16:34,16:34.0,716,4,page_view,,,
0 days 00:59:28.800000,59:28.8,716,4,add_to_cart,prod_1830,,
0 days 00:56:08.600000,56:08.6,716,4,product_view,prod_9619,,
0 days 00:32:18.900000,32:18.9,716,4,logout,,,
0 days 00:56:17.400000,56:17.4,716,5,purchase,prod_5492,226.8565288158558,purchase
0 days 00:10:13.400000,10:13.4,716,5,add_to_cart,prod_2155,,
0 days 00:50:35,50:35.0,716,5,page_view,,,
0 days 00:06:04.400000,06:04.4,716,5,add_to_cart,prod_6601,,
0 days 00:00:54.800000,00:54.8,716,5,product_view,prod_9705,,
0 days 00:57:47.800000,57:47.8,716,5,page_view,,,
0 days 00:51:04.300000,51:04.3,716,5,login,,,
0 days 00:09:42.100000,09:42.1,716,5,logout,,,
0 days 00:56:19,56:19.0,716,5,click,,,
0 days 00:21:16.200000,21:16.2,716,6,logout,,,
0 days 00:05:32.100000,05:32.1,716,6,product_view,prod_8501,,
0 days 00:57:29.800000,57:29.8,716,6,add_to_cart,prod_2140,,
0 days 00:07:55.900000,07:55.9,716,6,logout,,,
0 days 00:24:26.400000,24:26.4,716,6,login,,,
0 days 00:03:51.700000,03:51.7,716,6,product_view,prod_6613,,
0 days 00:20:05.400000,20:05.4,716,6,add_to_cart,prod_7800,,
0 days 00:12:14.900000,12:14.9,716,6,add_to_cart,prod_3905,,
0 days 00:49:28.200000,49:28.2,716,6,login,,,
0 days 00:37:21.300000,37:21.3,716,6,product_view,prod_3319,,
0 days 00:38:19.900000,38:19.9,716,7,logout,,,
0 days 00:11:05.500000,11:05.5,716,7,logout,,,
0 days 00:59:33.700000,59:33.7,716,7,product_view,prod_3130,,
0 days 00:54:46.600000,54:46.6,716,7,page_view,,,
0 days 00:08:33.100000,08:33.1,716,7,product_view,prod_1642,,
0 days 00:26:42.200000,26:42.2,716,7,logout,,,
0 days 00:44:13.900000,44:13.9,716,7,logout,,,
0 days 00:50:57.600000,50:57.6,716,7,add_to_cart,prod_6547,,
0 days 00:43:57.900000,43:57.9,716,7,purchase,prod_7296,438.7571798263226,purchase
0 days 00:23:04.100000,23:04.1,716,7,product_view,prod_2237,,
0 days 00:48:57.500000,48:57.5,716,8,logout,,,
0 days 00:56:12.200000,56:12.2,716,8,product_view,prod_4288,,
0 days 00:08:01.800000,08:01.8,716,8,login,,,
0 days 00:58:39.200000,58:39.2,716,8,page_view,,,
0 days 00:15:11.200000,15:11.2,716,8,product_view,prod_7294,,
0 days 00:53:04.900000,53:04.9,716,8,logout,,,
0 days 00:55:20.800000,55:20.8,716,8,add_to_cart,prod_2831,,
0 days 00:18:58.700000,18:58.7,716,9,product_view,prod_3871,,
0 days 00:32:02.500000,32:02.5,716,9,product_view,prod_8342,,
0 days 00:39:29.200000,39:29.2,716,9,login,,,
0 days 00:13:32.800000,13:32.8,716,9,purchase,prod_9299,148.86346242888374,purchase
0 days 00:41:56.400000,41:56.4,716,9,product_view,prod_4303,,
0 days 00:29:18.400000,29:18.4,716,9,product_view,prod_8109,,
0 days 00:43:14.800000,43:14.8,716,9,purchase,prod_7215,166.42466868181302,purchase
0 days 00:37:30.500000,37:30.5,716,9,purchase,prod_3805,32.44977485460232,purchase
0 days 00:06:08.400000,06:08.4,716,10,click,,,
0 days 00:49:56.900000,49:56.9,716,10,click,,,
0 days 00:24:00.600000,24:00.6,716,10,login,,,
0 days 00:18:11.200000,18:11.2,716,10,purchase,prod_3511,126.68640133093872,purchase
0 days 00:32:56.600000,32:56.6,716,10,add_to_cart,prod_5655,,
0 days 00:59:48.400000,59:48.4,716,10,purchase,prod_6936,40.75688967125201,purchase
0 days 00:53:33.300000,53:33.3,716,10,add_to_cart,prod_6281,,
0 days 00:11:36.700000,11:36.7,716,10,purchase,prod_8538,410.3797249928617,purchase
0 days 00:42:49.700000,42:49.7,716,10,login,,,
0 days 00:25:07.600000,25:07.6,717,1,logout,,,
0 days 00:55:56.800000,55:56.8,717,1,logout,,,
0 days 00:53:48.100000,53:48.1,717,1,add_to_cart,prod_4368,,
0 days 00:32:54.500000,32:54.5,717,1,purchase,prod_2592,96.03019164168232,purchase
0 days 00:07:40.100000,07:40.1,717,1,add_to_cart,prod_8051,,
0 days 00:57:06.200000,57:06.2,717,1,page_view,,,
0 days 00:09:19.900000,09:19.9,717,1,click,,,
0 days 00:04:11.600000,04:11.6,717,2,add_to_cart,prod_5115,,
0 days 00:44:37.300000,44:37.3,717,2,login,,,
0 days 00:57:06.600000,57:06.6,717,2,click,,,
0 days 00:58:34.400000,58:34.4,717,2,page_view,,,
0 days 00:15:31.400000,15:31.4,717,2,page_view,,,
0 days 00:04:03.100000,04:03.1,717,2,login,,,
0 days 00:55:50.400000,55:50.4,717,2,purchase,prod_6686,59.43010647916373,purchase
0 days 00:08:35.600000,08:35.6,717,2,login,,,
0 days 00:00:57.500000,00:57.5,717,2,logout,,,
0 days 00:42:40.200000,42:40.2,717,2,logout,,,
0 days 00:20:37.700000,20:37.7,717,3,logout,,,
0 days 00:07:15.200000,07:15.2,717,3,add_to_cart,prod_9998,,
0 days 00:41:33.100000,41:33.1,717,3,login,,,
0 days 00:40:29.600000,40:29.6,717,3,product_view,prod_2423,,
0 days 00:53:39,53:39.0,717,3,click,,,
0 days 00:31:00.100000,31:00.1,717,3,product_view,prod_6093,,
0 days 00:52:43.300000,52:43.3,717,3,logout,,,
0 days 00:14:23,14:23.0,717,4,login,,,
0 days 00:00:05.700000,00:05.7,717,4,add_to_cart,prod_3572,,
0 days 00:02:59.900000,02:59.9,717,4,click,,,
0 days 00:24:07,24:07.0,717,4,add_to_cart,prod_3039,,
0 days 00:56:08.700000,56:08.7,717,4,purchase,prod_9922,449.8319816181889,purchase
0 days 00:20:11.400000,20:11.4,717,4,product_view,prod_5377,,
0 days 00:43:30.800000,43:30.8,717,4,logout,,,
0 days 00:36:22.400000,36:22.4,717,4,click,,,
0 days 00:31:10.500000,31:10.5,717,4,click,,,
0 days 00:07:26.700000,07:26.7,717,4,add_to_cart,prod_2427,,
0 days 00:14:53.200000,14:53.2,717,5,purchase,prod_8555,37.01051617226495,purchase
0 days 00:14:31.700000,14:31.7,717,5,page_view,,,
0 days 00:49:37.900000,49:37.9,717,5,login,,,
0 days 00:40:13.200000,40:13.2,717,5,purchase,prod_4250,50.38967037328656,purchase
0 days 00:36:50.800000,36:50.8,717,5,click,,,
0 days 00:29:59.400000,29:59.4,717,5,click,,,
0 days 00:43:17.300000,43:17.3,717,5,logout,,,
0 days 00:29:13.100000,29:13.1,717,6,add_to_cart,prod_1878,,
0 days 00:50:25.400000,50:25.4,717,6,add_to_cart,prod_3214,,
0 days 00:56:15.600000,56:15.6,717,6,click,,,
0 days 00:26:26.200000,26:26.2,717,6,add_to_cart,prod_9773,,
0 days 00:17:40.300000,17:40.3,717,6,page_view,,,
0 days 00:35:57.900000,35:57.9,717,7,login,,,
0 days 00:21:55.400000,21:55.4,717,7,purchase,prod_1081,5.7975391377362655,purchase
0 days 00:22:45,22:45.0,717,7,click,,,
0 days 00:01:55.100000,01:55.1,717,7,logout,,,
0 days 00:20:18.500000,20:18.5,717,7,product_view,prod_5806,,
0 days 00:01:18.300000,01:18.3,717,8,add_to_cart,prod_4170,,
0 days 00:19:27.600000,19:27.6,717,8,add_to_cart,prod_3384,,
0 days 00:29:07.800000,29:07.8,717,8,click,,,
0 days 00:19:07.200000,19:07.2,717,8,product_view,prod_4105,,
0 days 00:31:24.500000,31:24.5,717,8,logout,,,
0 days 00:05:49.300000,05:49.3,717,8,login,,,
0 days 00:31:18.800000,31:18.8,717,8,product_view,prod_3930,,
0 days 00:54:17.200000,54:17.2,717,8,purchase,prod_9652,344.53942637439627,purchase
0 days 00:02:21.400000,02:21.4,717,9,login,,,
0 days 00:22:55.300000,22:55.3,717,9,add_to_cart,prod_1087,,
0 days 00:38:50.100000,38:50.1,717,9,login,,,
0 days 00:26:53.800000,26:53.8,717,9,click,,,
0 days 00:26:00.300000,26:00.3,717,9,page_view,,,
0 days 00:18:57.700000,18:57.7,717,9,page_view,,,
0 days 00:51:10.600000,51:10.6,717,10,page_view,,,
0 days 00:37:05.500000,37:05.5,717,10,login,,,
0 days 00:06:53.700000,06:53.7,717,10,add_to_cart,prod_5687,,
0 days 00:45:42.500000,45:42.5,717,10,login,,,
0 days 00:54:09.600000,54:09.6,717,10,purchase,prod_1292,120.61102863518582,purchase
0 days 00:49:21.100000,49:21.1,717,10,click,,,
0 days 00:51:06.400000,51:06.4,718,1,purchase,prod_5145,416.0412417951519,purchase
0 days 00:23:08.300000,23:08.3,718,1,product_view,prod_9912,,
0 days 00:36:53.400000,36:53.4,718,1,purchase,prod_6417,149.07294067751695,purchase
0 days 00:47:16.200000,47:16.2,718,1,click,,,
0 days 00:46:28,46:28.0,718,1,add_to_cart,prod_3215,,
0 days 00:33:47.200000,33:47.2,718,1,purchase,prod_2531,121.47043129542224,purchase
0 days 00:52:35.800000,52:35.8,718,1,page_view,,,
0 days 00:49:05.500000,49:05.5,718,1,click,,,
0 days 00:21:26.100000,21:26.1,718,1,page_view,,,
0 days 00:29:19.500000,29:19.5,718,2,product_view,prod_8400,,
0 days 00:03:52.800000,03:52.8,718,2,page_view,,,
0 days 00:43:08.700000,43:08.7,718,2,add_to_cart,prod_6328,,
0 days 00:07:48.400000,07:48.4,718,2,purchase,prod_1034,64.27963509099607,purchase
0 days 00:24:37.100000,24:37.1,718,2,page_view,,,
0 days 00:13:29.600000,13:29.6,718,2,logout,,,
0 days 00:38:45.600000,38:45.6,718,2,product_view,prod_5263,,
0 days 00:36:47.700000,36:47.7,718,2,purchase,prod_4558,197.26839633213388,purchase
0 days 00:23:11.900000,23:11.9,718,2,add_to_cart,prod_8961,,
0 days 00:28:26.200000,28:26.2,718,3,product_view,prod_2977,,
0 days 00:05:01.900000,05:01.9,718,3,click,,,
0 days 00:46:55.400000,46:55.4,718,3,add_to_cart,prod_1814,,
0 days 00:53:28.300000,53:28.3,718,3,purchase,prod_9215,354.0190299810926,purchase
0 days 00:00:31.300000,00:31.3,718,3,logout,,,
0 days 00:00:18.900000,00:18.9,718,3,add_to_cart,prod_9933,,
0 days 00:16:56.100000,16:56.1,718,3,login,,,
0 days 00:46:29.300000,46:29.3,718,3,page_view,,,
0 days 00:58:33.400000,58:33.4,718,4,logout,,,
0 days 00:51:37.800000,51:37.8,718,4,add_to_cart,prod_1962,,
0 days 00:06:50.800000,06:50.8,718,4,login,,,
0 days 00:48:03.100000,48:03.1,718,4,page_view,,,
0 days 00:48:49.800000,48:49.8,718,4,login,,,
0 days 00:29:26.200000,29:26.2,718,4,logout,,,
0 days 00:03:26.800000,03:26.8,718,4,logout,,,
0 days 00:23:47.700000,23:47.7,718,4,page_view,,,
0 days 00:22:28.800000,22:28.8,718,5,logout,,,
0 days 00:49:54.900000,49:54.9,718,5,login,,,
0 days 00:08:14.800000,08:14.8,718,5,purchase,prod_5995,482.17837671996574,purchase
0 days 00:42:35.600000,42:35.6,718,5,add_to_cart,prod_4753,,
0 days 00:43:45.700000,43:45.7,718,5,login,,,
0 days 00:08:54.100000,08:54.1,718,6,logout,,,
0 days 00:01:02.100000,01:02.1,718,6,add_to_cart,prod_4699,,
0 days 00:45:57.500000,45:57.5,718,6,purchase,prod_3547,452.24676737149264,purchase
0 days 00:45:06.800000,45:06.8,718,6,add_to_cart,prod_2580,,
0 days 00:13:32.500000,13:32.5,718,6,click,,,
0 days 00:05:44.900000,05:44.9,718,6,purchase,prod_8875,36.25520379489931,purchase
0 days 00:36:21.500000,36:21.5,718,7,add_to_cart,prod_8937,,
0 days 00:55:32.300000,55:32.3,718,7,purchase,prod_8583,180.49609242882823,purchase
0 days 00:09:07.100000,09:07.1,718,7,purchase,prod_6907,248.27130173547263,purchase
0 days 00:09:12.600000,09:12.6,718,7,purchase,prod_4189,376.0744648968446,purchase
0 days 00:33:45.700000,33:45.7,718,7,login,,,
0 days 00:40:28.100000,40:28.1,718,7,logout,,,
0 days 00:12:31.200000,12:31.2,718,7,logout,,,
0 days 00:44:01.900000,44:01.9,718,7,add_to_cart,prod_2036,,
0 days 00:54:00.700000,54:00.7,718,8,page_view,,,
0 days 00:46:11,46:11.0,718,8,logout,,,
0 days 00:34:44.500000,34:44.5,718,8,add_to_cart,prod_4175,,
0 days 00:57:00.400000,57:00.4,718,8,purchase,prod_8388,192.10680498286752,purchase
0 days 00:42:38.200000,42:38.2,718,8,add_to_cart,prod_6358,,
0 days 00:39:06.200000,39:06.2,718,8,login,,,
0 days 00:03:51.700000,03:51.7,718,8,login,,,
0 days 00:12:16.700000,12:16.7,718,8,logout,,,
0 days 00:54:41.700000,54:41.7,718,8,logout,,,
0 days 00:34:55.200000,34:55.2,718,8,logout,,,
0 days 00:51:24.700000,51:24.7,718,9,product_view,prod_4157,,
0 days 00:04:46.700000,04:46.7,718,9,page_view,,,
0 days 00:54:01.800000,54:01.8,718,9,purchase,prod_3555,400.2646793536064,purchase
0 days 00:59:02.800000,59:02.8,718,9,add_to_cart,prod_1873,,
0 days 00:33:00.200000,33:00.2,718,9,login,,,
0 days 00:10:17.500000,10:17.5,718,9,logout,,,
0 days 00:57:28.600000,57:28.6,718,9,page_view,,,
0 days 00:02:40.100000,02:40.1,718,9,add_to_cart,prod_2926,,
0 days 00:02:27.400000,02:27.4,718,9,add_to_cart,prod_3782,,
0 days 00:41:52.300000,41:52.3,718,10,purchase,prod_6874,130.16389460490552,purchase
0 days 00:05:53.500000,05:53.5,718,10,click,,,
0 days 00:34:56.100000,34:56.1,718,10,product_view,prod_6785,,
0 days 00:30:54.700000,30:54.7,718,10,purchase,prod_4275,168.8819132024014,purchase
